Transaction_Value,No_Of_Monthly_Transactions,Age,Sex,High_Risk_Country,Vulnerable_Area,Intention_International_Payments,Intention_Cash_Deposits,High_Risk_Transaction,Average_Value_Per_Transaction,Transaction_Cash,Transaction_Wire,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
7572,10,39,0,0,0,0,0,0,757.2,0,1,0,1,0,0
7960,19,39,0,0,0,0,0,0,418.94736842105266,0,1,0,1,0,0
3441,10,76,1,0,0,1,0,0,344.1,0,1,0,0,0,1
5022,14,76,1,0,0,1,0,0,358.7142857142857,0,1,0,0,0,1
2588,12,76,1,0,0,1,0,0,215.66666666666666,0,1,0,0,0,1
2411,17,76,1,0,0,1,0,0,141.8235294117647,0,1,0,0,0,1
2700,12,76,1,0,0,1,0,0,225.0,0,1,0,0,0,1
3551,13,76,1,0,0,1,0,0,273.15384615384613,0,1,0,0,0,1
2237,10,76,1,0,0,1,0,0,223.7,0,1,0,0,0,1
2094,12,76,1,0,0,1,0,0,174.5,0,1,0,0,0,1
5008,12,76,1,0,0,1,0,0,417.3333333333333,0,1,0,0,0,1
2173,9,76,1,0,0,1,0,0,241.44444444444446,0,1,0,0,0,1
2836,11,76,1,0,0,1,0,0,257.8181818181818,0,1,0,0,0,1
2278,12,76,1,0,0,1,0,0,189.83333333333334,0,1,0,0,0,1
4716,9,31,0,0,0,1,0,0,524.0,0,1,0,1,0,0
4055,9,31,0,0,0,1,0,0,450.55555555555554,0,1,0,1,0,0
2783,12,31,0,0,0,1,0,0,231.91666666666666,0,1,0,1,0,0
3548,13,31,0,0,0,1,0,0,272.9230769230769,0,1,0,1,0,0
4019,12,31,0,0,0,1,0,0,334.9166666666667,0,1,0,1,0,0
5110,13,31,0,0,0,1,0,0,393.0769230769231,0,1,0,1,0,0
1021,8,31,0,0,0,1,0,0,127.625,0,1,0,1,0,0
4731,12,31,0,0,0,1,0,0,394.25,0,1,0,1,0,0
3951,12,31,0,0,0,1,0,0,329.25,0,1,0,1,0,0
2960,9,31,0,0,0,1,0,0,328.8888888888889,0,1,0,1,0,0
3387,11,31,0,0,0,1,0,0,307.90909090909093,0,1,0,1,0,0
3408,22,31,0,0,0,1,0,0,154.9090909090909,0,1,0,1,0,0
7260,22,72,0,0,0,0,0,0,330.0,0,1,0,0,0,1
6081,13,72,0,0,0,0,0,0,467.7692307692308,0,1,0,0,0,1
6676,18,72,0,0,0,0,0,0,370.8888888888889,0,1,0,0,0,1
4164,17,72,0,0,0,0,0,0,244.94117647058823,0,1,0,0,0,1
4339,10,72,0,0,0,0,0,0,433.9,0,1,0,0,0,1
5267,11,72,0,0,0,0,0,0,478.8181818181818,0,1,0,0,0,1
2953,11,72,0,0,0,0,0,0,268.45454545454544,0,1,0,0,0,1
8130,16,72,0,0,0,0,0,0,508.125,0,1,0,0,0,1
5597,14,72,0,0,0,0,0,0,399.7857142857143,0,1,0,0,0,1
5933,15,72,0,0,0,0,0,0,395.53333333333336,0,1,0,0,0,1
6733,13,72,0,0,0,0,0,0,517.9230769230769,0,1,0,0,0,1
5058,9,39,1,0,0,1,0,0,562.0,0,1,0,1,0,0
7567,8,39,1,0,0,1,0,0,945.875,0,1,0,1,0,0
5758,6,39,1,0,0,1,0,0,959.6666666666666,0,1,0,1,0,0
6902,13,39,1,0,0,1,0,0,530.9230769230769,0,1,0,1,0,0
2481,11,44,0,0,0,0,0,0,225.54545454545453,0,1,0,1,0,0
3985,13,44,0,0,0,0,0,0,306.53846153846155,0,1,0,1,0,0
1295,17,44,0,0,0,0,0,0,76.17647058823529,0,1,0,1,0,0
1913,12,44,0,0,0,0,0,0,159.41666666666666,0,1,0,1,0,0
4367,9,44,0,0,0,0,0,0,485.22222222222223,0,1,0,1,0,0
1434,14,44,0,0,0,0,0,0,102.42857142857143,0,1,0,1,0,0
1193,11,44,0,0,0,0,0,0,108.45454545454545,0,1,0,1,0,0
1056,8,44,0,0,0,0,0,0,132.0,0,1,0,1,0,0
1856,12,44,0,0,0,0,0,0,154.66666666666666,0,1,0,1,0,0
2010,11,44,0,0,0,0,0,0,182.72727272727272,0,1,0,1,0,0
1739,11,44,0,0,0,0,0,0,158.0909090909091,0,1,0,1,0,0
1475,11,44,0,0,0,0,0,0,134.0909090909091,0,1,0,1,0,0
7428,9,47,1,0,0,1,0,0,825.3333333333334,0,1,0,0,1,0
3312,10,47,1,0,0,1,0,0,331.2,0,1,0,0,1,0
7948,12,47,1,0,0,1,0,0,662.3333333333334,0,1,0,0,1,0
6012,11,47,1,0,0,1,0,0,546.5454545454545,0,1,0,0,1,0
6317,11,47,1,0,0,1,0,0,574.2727272727273,0,1,0,0,1,0
5151,13,47,1,0,0,1,0,0,396.2307692307692,0,1,0,0,1,0
5485,20,47,1,0,0,1,0,0,274.25,0,1,0,0,1,0
5025,6,47,1,0,0,1,0,0,837.5,0,1,0,0,1,0
4536,6,47,1,0,0,1,0,0,756.0,0,1,0,0,1,0
4503,14,47,1,0,0,1,0,0,321.64285714285717,0,1,0,0,1,0
6999,11,47,1,0,0,1,0,0,636.2727272727273,0,1,0,0,1,0
7390,12,31,0,0,0,1,0,0,615.8333333333334,0,1,0,1,0,0
6668,12,25,0,0,0,1,0,0,555.6666666666666,0,1,0,1,0,0
3689,11,25,0,0,0,1,0,0,335.3636363636364,0,1,0,1,0,0
7710,15,25,0,0,0,1,0,0,514.0,0,1,0,1,0,0
4923,21,25,0,0,0,1,0,0,234.42857142857142,0,1,0,1,0,0
3835,6,25,0,0,0,1,0,0,639.1666666666666,0,1,0,1,0,0
4579,9,25,0,0,0,1,0,0,508.77777777777777,0,1,0,1,0,0
8276,16,25,0,0,0,1,0,0,517.25,0,1,0,1,0,0
5504,12,25,0,0,0,1,0,0,458.6666666666667,0,1,0,1,0,0
5487,11,25,0,0,0,1,0,0,498.8181818181818,0,1,0,1,0,0
4862,11,25,0,0,0,1,0,0,442.0,0,1,0,1,0,0
4497,13,25,0,0,0,1,0,0,345.9230769230769,0,1,0,1,0,0
3724,12,44,0,0,0,1,0,0,310.3333333333333,0,1,0,1,0,0
2953,11,44,0,0,0,1,0,0,268.45454545454544,0,1,0,1,0,0
6026,16,44,0,0,0,1,0,0,376.625,0,1,0,1,0,0
3684,20,44,0,0,0,1,0,0,184.2,0,1,0,1,0,0
6294,13,44,0,0,0,1,0,0,484.15384615384613,0,1,0,1,0,0
3854,14,44,0,0,0,1,0,0,275.2857142857143,0,1,0,1,0,0
4304,8,44,0,0,0,1,0,0,538.0,0,1,0,1,0,0
3579,13,44,0,0,0,1,0,0,275.3076923076923,0,1,0,1,0,0
2150,8,44,0,0,0,1,0,0,268.75,0,1,0,1,0,0
3847,12,44,0,0,0,1,0,0,320.5833333333333,0,1,0,1,0,0
4177,14,44,0,0,0,1,0,0,298.35714285714283,0,1,0,1,0,0
1899,9,44,0,0,0,1,0,0,211.0,0,1,0,1,0,0
7937,13,20,0,1,0,1,0,1,610.5384615384615,0,1,1,0,0,0
6544,12,20,0,1,0,1,0,1,545.3333333333334,0,1,1,0,0,0
6672,15,20,0,1,0,1,0,1,444.8,0,1,1,0,0,0
5985,9,20,0,1,0,1,0,1,665.0,0,1,1,0,0,0
6917,6,20,0,1,0,1,0,1,1152.8333333333333,0,1,1,0,0,0
7276,14,20,0,1,0,1,0,1,519.7142857142857,0,1,1,0,0,0
4536,10,84,0,0,0,1,0,0,453.6,0,1,0,0,0,1
4185,16,84,0,0,0,1,0,0,261.5625,0,1,0,0,0,1
3418,16,84,0,0,0,1,0,0,213.625,0,1,0,0,0,1
3692,10,84,0,0,0,1,0,0,369.2,0,1,0,0,0,1
2476,7,84,0,0,0,1,0,0,353.7142857142857,0,1,0,0,0,1
3799,15,84,0,0,0,1,0,0,253.26666666666668,0,1,0,0,0,1
2879,15,84,0,0,0,1,0,0,191.93333333333334,0,1,0,0,0,1
5554,9,84,0,0,0,1,0,0,617.1111111111111,0,1,0,0,0,1
3187,16,84,0,0,0,1,0,0,199.1875,0,1,0,0,0,1
3514,10,84,0,0,0,1,0,0,351.4,0,1,0,0,0,1
3023,7,84,0,0,0,1,0,0,431.85714285714283,0,1,0,0,0,1
2263,6,84,0,0,0,1,0,0,377.1666666666667,0,1,0,0,0,1
4460,17,54,1,1,0,0,0,1,262.3529411764706,0,1,0,0,1,0
5360,11,54,1,1,0,0,0,1,487.27272727272725,0,1,0,0,1,0
6250,15,54,1,1,0,0,0,1,416.6666666666667,0,1,0,0,1,0
6159,19,54,1,1,0,0,0,1,324.1578947368421,0,1,0,0,1,0
4685,13,54,1,1,0,0,0,1,360.38461538461536,0,1,0,0,1,0
4771,14,54,1,1,0,0,0,1,340.7857142857143,0,1,0,0,1,0
6237,11,54,1,1,0,0,0,1,567.0,0,1,0,0,1,0
5177,10,54,1,1,0,0,0,1,517.7,0,1,0,0,1,0
3253,8,54,1,1,0,0,0,1,406.625,0,1,0,0,1,0
6682,12,54,1,1,0,0,0,1,556.8333333333334,0,1,0,0,1,0
8612,17,54,1,1,0,0,0,1,506.5882352941176,0,1,0,0,1,0
7153,14,54,1,1,0,0,0,1,510.92857142857144,0,1,0,0,1,0
1682,10,36,0,0,0,0,0,0,168.2,0,1,0,1,0,0
1311,17,36,0,0,0,0,0,0,77.11764705882354,0,1,0,1,0,0
2260,18,36,0,0,0,0,0,0,125.55555555555556,0,1,0,1,0,0
1837,10,36,0,0,0,0,0,0,183.7,0,1,0,1,0,0
1870,14,36,0,0,0,0,0,0,133.57142857142858,0,1,0,1,0,0
2007,11,36,0,0,0,0,0,0,182.45454545454547,0,1,0,1,0,0
1321,16,36,0,0,0,0,0,0,82.5625,0,1,0,1,0,0
1351,17,36,0,0,0,0,0,0,79.47058823529412,0,1,0,1,0,0
1612,10,36,0,0,0,0,0,0,161.2,0,1,0,1,0,0
1691,16,36,0,0,0,0,0,0,105.6875,0,1,0,1,0,0
2001,18,36,0,0,0,0,0,0,111.16666666666667,0,1,0,1,0,0
1474,19,36,0,0,0,0,0,0,77.57894736842105,0,1,0,1,0,0
1101,12,49,1,0,0,1,0,0,91.75,0,1,0,0,1,0
860,11,49,1,0,0,1,0,0,78.18181818181819,0,1,0,0,1,0
2166,10,49,1,0,0,1,0,0,216.6,0,1,0,0,1,0
648,8,49,1,0,0,1,0,0,81.0,0,1,0,0,1,0
1021,12,49,1,0,0,1,0,0,85.08333333333333,0,1,0,0,1,0
2316,11,49,1,0,0,1,0,0,210.54545454545453,0,1,0,0,1,0
1701,10,49,1,0,0,1,0,0,170.1,0,1,0,0,1,0
3897,16,49,1,0,0,1,0,0,243.5625,0,1,0,0,1,0
1112,13,49,1,0,0,1,0,0,85.53846153846153,0,1,0,0,1,0
847,13,49,1,0,0,1,0,0,65.15384615384616,0,1,0,0,1,0
1526,10,49,1,0,0,1,0,0,152.6,0,1,0,0,1,0
1572,17,49,1,0,0,1,0,0,92.47058823529412,0,1,0,0,1,0
2079,10,78,0,0,0,0,0,0,207.9,0,1,0,0,0,1
3492,6,78,0,0,0,0,0,0,582.0,0,1,0,0,0,1
3484,10,78,0,0,0,0,0,0,348.4,0,1,0,0,0,1
2939,13,78,0,0,0,0,0,0,226.07692307692307,0,1,0,0,0,1
2815,11,78,0,0,0,0,0,0,255.9090909090909,0,1,0,0,0,1
1538,11,78,0,0,0,0,0,0,139.8181818181818,0,1,0,0,0,1
1977,6,78,0,0,0,0,0,0,329.5,0,1,0,0,0,1
2158,10,78,0,0,0,0,0,0,215.8,0,1,0,0,0,1
1114,15,78,0,0,0,0,0,0,74.26666666666667,0,1,0,0,0,1
3011,10,78,0,0,0,0,0,0,301.1,0,1,0,0,0,1
1368,8,78,0,0,0,0,0,0,171.0,0,1,0,0,0,1
1241,12,78,0,0,0,0,0,0,103.41666666666667,0,1,0,0,0,1
8713,9,61,0,0,0,1,1,0,968.1111111111111,0,1,0,0,1,0
7340,6,61,0,0,0,1,1,0,1223.3333333333333,0,1,0,0,1,0
5760,18,61,0,0,0,1,1,0,320.0,0,1,0,0,1,0
3087,9,61,0,0,0,1,1,0,343.0,0,1,0,0,1,0
7069,9,61,0,0,0,1,1,0,785.4444444444445,0,1,0,0,1,0
4522,10,61,0,0,0,1,1,0,452.2,0,1,0,0,1,0
2411,12,61,0,0,0,1,1,0,200.91666666666666,0,1,0,0,1,0
4652,11,61,0,0,0,1,1,0,422.90909090909093,0,1,0,0,1,0
6548,9,61,0,0,0,1,1,0,727.5555555555555,0,1,0,0,1,0
3638,10,77,1,0,0,0,0,0,363.8,0,1,0,0,0,1
3180,13,77,1,0,0,0,0,0,244.6153846153846,0,1,0,0,0,1
7248,17,77,1,0,0,0,0,0,426.3529411764706,0,1,0,0,0,1
8109,12,77,1,0,0,0,0,0,675.75,0,1,0,0,0,1
7081,16,77,1,0,0,0,0,0,442.5625,0,1,0,0,0,1
6542,12,77,1,0,0,0,0,0,545.1666666666666,0,1,0,0,0,1
7843,14,77,1,0,0,0,0,0,560.2142857142857,0,1,0,0,0,1
8481,18,77,1,0,0,0,0,0,471.1666666666667,0,1,0,0,0,1
6635,19,77,1,0,0,0,0,0,349.2105263157895,0,1,0,0,0,1
6686,21,77,1,0,0,0,0,0,318.3809523809524,0,1,0,0,0,1
7202,5,77,1,0,0,0,0,0,1440.4,0,1,0,0,0,1
6331,12,30,1,0,0,0,0,0,527.5833333333334,0,1,0,1,0,0
5833,16,30,1,0,0,0,0,0,364.5625,0,1,0,1,0,0
8187,12,30,1,0,0,0,0,0,682.25,0,1,0,1,0,0
8114,16,30,1,0,0,0,0,0,507.125,0,1,0,1,0,0
8679,12,30,1,0,0,0,0,0,723.25,0,1,0,1,0,0
8582,11,30,1,0,0,0,0,0,780.1818181818181,0,1,0,1,0,0
7352,14,30,1,0,0,0,0,0,525.1428571428571,0,1,0,1,0,0
8735,7,30,1,0,0,0,0,0,1247.857142857143,0,1,0,1,0,0
7323,11,22,1,0,0,1,1,0,665.7272727272727,0,1,1,0,0,0
5813,21,22,1,0,0,1,1,0,276.8095238095238,0,1,1,0,0,0
7185,15,22,1,0,0,1,1,0,479.0,0,1,1,0,0,0
4366,6,22,1,0,0,1,1,0,727.6666666666666,0,1,1,0,0,0
3834,14,22,1,0,0,1,1,0,273.85714285714283,0,1,1,0,0,0
7206,17,22,1,0,0,1,1,0,423.88235294117646,0,1,1,0,0,0
3434,10,22,1,0,0,1,1,0,343.4,0,1,1,0,0,0
8529,14,22,1,0,0,1,1,0,609.2142857142857,0,1,1,0,0,0
2671,12,22,1,0,0,1,1,0,222.58333333333334,0,1,1,0,0,0
4872,18,22,1,0,0,1,1,0,270.6666666666667,0,1,1,0,0,0
6471,13,22,1,0,0,1,1,0,497.7692307692308,0,1,1,0,0,0
598,7,70,1,1,0,1,0,1,85.42857142857143,0,1,0,0,0,1
1237,14,70,1,1,0,1,0,1,88.35714285714286,0,1,0,0,0,1
763,14,70,1,1,0,1,0,1,54.5,0,1,0,0,0,1
861,12,70,1,1,0,1,0,1,71.75,0,1,0,0,0,1
503,9,70,1,1,0,1,0,1,55.888888888888886,0,1,0,0,0,1
2188,24,70,1,1,0,1,0,1,91.16666666666667,0,1,0,0,0,1
1196,16,70,1,1,0,1,0,1,74.75,0,1,0,0,0,1
1340,8,70,1,1,0,1,0,1,167.5,0,1,0,0,0,1
627,10,70,1,1,0,1,0,1,62.7,0,1,0,0,0,1
1095,10,70,1,1,0,1,0,1,109.5,0,1,0,0,0,1
965,7,70,1,1,0,1,0,1,137.85714285714286,0,1,0,0,0,1
3196,22,70,1,1,0,1,0,1,145.27272727272728,0,1,0,0,0,1
6780,9,85,0,0,0,0,0,0,753.3333333333334,0,1,0,0,0,1
7585,15,85,0,0,0,0,0,0,505.6666666666667,0,1,0,0,0,1
5794,9,85,0,0,0,0,0,0,643.7777777777778,0,1,0,0,0,1
4948,9,85,0,0,0,0,0,0,549.7777777777778,0,1,0,0,0,1
5618,12,85,0,0,0,0,0,0,468.1666666666667,0,1,0,0,0,1
8782,17,85,0,0,0,0,0,0,516.5882352941177,0,1,0,0,0,1
5559,14,85,0,0,0,0,0,0,397.07142857142856,0,1,0,0,0,1
5692,19,85,0,0,0,0,0,0,299.57894736842104,0,1,0,0,0,1
7366,13,85,0,0,0,0,0,0,566.6153846153846,0,1,0,0,0,1
7782,17,85,0,0,0,0,0,0,457.7647058823529,0,1,0,0,0,1
7151,12,85,0,0,0,0,0,0,595.9166666666666,0,1,0,0,0,1
4806,15,28,1,0,0,0,1,0,320.4,0,1,0,1,0,0
7097,13,28,1,0,0,0,1,0,545.9230769230769,0,1,0,1,0,0
4139,8,28,1,0,0,0,1,0,517.375,0,1,0,1,0,0
8409,8,28,1,0,0,0,1,0,1051.125,0,1,0,1,0,0
8055,8,28,1,0,0,0,1,0,1006.875,0,1,0,1,0,0
5773,16,28,1,0,0,0,1,0,360.8125,0,1,0,1,0,0
3888,12,66,0,0,0,1,0,0,324.0,0,1,0,0,0,1
5010,13,66,0,0,0,1,0,0,385.38461538461536,0,1,0,0,0,1
2831,12,66,0,0,0,1,0,0,235.91666666666666,0,1,0,0,0,1
5392,14,66,0,0,0,1,0,0,385.14285714285717,0,1,0,0,0,1
5147,11,66,0,0,0,1,0,0,467.90909090909093,0,1,0,0,0,1
3222,18,66,0,0,0,1,0,0,179.0,0,1,0,0,0,1
3678,17,66,0,0,0,1,0,0,216.35294117647058,0,1,0,0,0,1
3392,13,66,0,0,0,1,0,0,260.9230769230769,0,1,0,0,0,1
3666,8,66,0,0,0,1,0,0,458.25,0,1,0,0,0,1
3216,9,66,0,0,0,1,0,0,357.3333333333333,0,1,0,0,0,1
4428,16,66,0,0,0,1,0,0,276.75,0,1,0,0,0,1
4317,14,66,0,0,0,1,0,0,308.35714285714283,0,1,0,0,0,1
6959,20,30,0,0,0,0,0,0,347.95,0,1,0,1,0,0
5454,10,30,0,0,0,0,0,0,545.4,0,1,0,1,0,0
4850,13,30,0,0,0,0,0,0,373.0769230769231,0,1,0,1,0,0
4790,11,30,0,0,0,0,0,0,435.45454545454544,0,1,0,1,0,0
8057,7,30,0,0,0,0,0,0,1151.0,0,1,0,1,0,0
7711,14,30,0,0,0,0,0,0,550.7857142857143,0,1,0,1,0,0
8476,8,30,0,0,0,0,0,0,1059.5,0,1,0,1,0,0
7658,14,30,0,0,0,0,0,0,547.0,0,1,0,1,0,0
7347,13,30,0,0,0,0,0,0,565.1538461538462,0,1,0,1,0,0
3293,11,25,1,1,0,1,0,1,299.3636363636364,0,1,0,1,0,0
3805,11,25,1,1,0,1,0,1,345.90909090909093,0,1,0,1,0,0
2656,11,25,1,1,0,1,0,1,241.45454545454547,0,1,0,1,0,0
4625,11,25,1,1,0,1,0,1,420.45454545454544,0,1,0,1,0,0
1947,5,25,1,1,0,1,0,1,389.4,0,1,0,1,0,0
4817,13,25,1,1,0,1,0,1,370.53846153846155,0,1,0,1,0,0
2689,16,25,1,1,0,1,0,1,168.0625,0,1,0,1,0,0
6851,12,25,1,1,0,1,0,1,570.9166666666666,0,1,0,1,0,0
2152,16,25,1,1,0,1,0,1,134.5,0,1,0,1,0,0
2557,10,25,1,1,0,1,0,1,255.7,0,1,0,1,0,0
7348,7,53,1,0,0,0,1,0,1049.7142857142858,0,1,0,0,1,0
7793,12,53,1,0,0,0,1,0,649.4166666666666,0,1,0,0,1,0
7139,5,53,1,0,0,0,1,0,1427.8,0,1,0,0,1,0
7495,9,53,1,0,0,0,1,0,832.7777777777778,0,1,0,0,1,0
6167,6,53,1,0,0,0,1,0,1027.8333333333333,0,1,0,0,1,0
8933,11,53,1,0,0,0,1,0,812.0909090909091,0,1,0,0,1,0
5532,9,66,0,1,0,0,0,1,614.6666666666666,0,1,0,0,0,1
8459,12,66,0,1,0,0,0,1,704.9166666666666,0,1,0,0,0,1
6335,15,66,0,1,0,0,0,1,422.3333333333333,0,1,0,0,0,1
5150,12,66,0,1,0,0,0,1,429.1666666666667,0,1,0,0,0,1
4711,13,85,1,0,0,0,0,0,362.38461538461536,0,1,0,0,0,1
8169,14,85,1,0,0,0,0,0,583.5,0,1,0,0,0,1
6973,9,85,1,0,0,0,0,0,774.7777777777778,0,1,0,0,0,1
7878,18,85,1,0,0,0,0,0,437.6666666666667,0,1,0,0,0,1
4843,8,85,1,0,0,0,0,0,605.375,0,1,0,0,0,1
5051,12,85,1,0,0,0,0,0,420.9166666666667,0,1,0,0,0,1
8817,8,85,1,0,0,0,0,0,1102.125,0,1,0,0,0,1
7395,15,85,1,0,0,0,0,0,493.0,0,1,0,0,0,1
4771,14,85,1,0,0,0,0,0,340.7857142857143,0,1,0,0,0,1
5940,14,57,1,0,0,1,0,0,424.2857142857143,0,1,0,0,1,0
2834,16,57,1,0,0,1,0,0,177.125,0,1,0,0,1,0
4434,13,57,1,0,0,1,0,0,341.0769230769231,0,1,0,0,1,0
5578,12,57,1,0,0,1,0,0,464.8333333333333,0,1,0,0,1,0
4920,12,57,1,0,0,1,0,0,410.0,0,1,0,0,1,0
3678,10,57,1,0,0,1,0,0,367.8,0,1,0,0,1,0
4079,14,57,1,0,0,1,0,0,291.35714285714283,0,1,0,0,1,0
5628,19,57,1,0,0,1,0,0,296.2105263157895,0,1,0,0,1,0
5904,19,57,1,0,0,1,0,0,310.7368421052632,0,1,0,0,1,0
5673,10,57,1,0,0,1,0,0,567.3,0,1,0,0,1,0
4925,7,57,1,0,0,1,0,0,703.5714285714286,0,1,0,0,1,0
8225,15,81,0,0,0,1,0,0,548.3333333333334,0,1,0,0,0,1
7077,10,81,0,0,0,1,0,0,707.7,0,1,0,0,0,1
6692,15,81,0,0,0,1,0,0,446.1333333333333,0,1,0,0,0,1
8460,14,81,0,0,0,1,0,0,604.2857142857143,0,1,0,0,0,1
8263,12,81,0,0,0,1,0,0,688.5833333333334,0,1,0,0,0,1
7105,6,81,0,0,0,1,0,0,1184.1666666666667,0,1,0,0,0,1
8327,13,81,0,0,0,1,0,0,640.5384615384615,0,1,0,0,0,1
8079,14,81,0,0,0,1,0,0,577.0714285714286,0,1,0,0,0,1
8646,18,81,0,0,0,1,0,0,480.3333333333333,0,1,0,0,0,1
2833,14,24,0,0,0,1,0,0,202.35714285714286,0,1,1,0,0,0
1611,10,24,0,0,0,1,0,0,161.1,0,1,1,0,0,0
1826,15,24,0,0,0,1,0,0,121.73333333333333,0,1,1,0,0,0
2166,7,24,0,0,0,1,0,0,309.42857142857144,0,1,1,0,0,0
1588,12,24,0,0,0,1,0,0,132.33333333333334,0,1,1,0,0,0
2244,10,24,0,0,0,1,0,0,224.4,0,1,1,0,0,0
1881,10,24,0,0,0,1,0,0,188.1,0,1,1,0,0,0
3597,14,24,0,0,0,1,0,0,256.92857142857144,0,1,1,0,0,0
1824,16,24,0,0,0,1,0,0,114.0,0,1,1,0,0,0
2228,12,24,0,0,0,1,0,0,185.66666666666666,0,1,1,0,0,0
2044,12,24,0,0,0,1,0,0,170.33333333333334,0,1,1,0,0,0
2024,10,24,0,0,0,1,0,0,202.4,0,1,1,0,0,0
8938,10,77,1,0,0,0,0,0,893.8,0,1,0,0,0,1
8528,11,77,1,0,0,0,0,0,775.2727272727273,0,1,0,0,0,1
7872,13,77,1,0,0,0,0,0,605.5384615384615,0,1,0,0,0,1
7836,15,77,1,0,0,0,0,0,522.4,0,1,0,0,0,1
6499,14,77,1,0,0,0,0,0,464.2142857142857,0,1,0,0,0,1
6077,9,77,1,0,0,0,0,0,675.2222222222222,0,1,0,0,0,1
7717,10,77,1,0,0,0,0,0,771.7,0,1,0,0,0,1
1976,13,23,1,1,0,0,0,1,152.0,0,1,1,0,0,0
1635,17,23,1,1,0,0,0,1,96.17647058823529,0,1,1,0,0,0
2372,9,23,1,1,0,0,0,1,263.55555555555554,0,1,1,0,0,0
1853,14,23,1,1,0,0,0,1,132.35714285714286,0,1,1,0,0,0
1920,13,23,1,1,0,0,0,1,147.69230769230768,0,1,1,0,0,0
2074,11,23,1,1,0,0,0,1,188.54545454545453,0,1,1,0,0,0
1195,13,23,1,1,0,0,0,1,91.92307692307692,0,1,1,0,0,0
3118,13,23,1,1,0,0,0,1,239.84615384615384,0,1,1,0,0,0
1293,4,23,1,1,0,0,0,1,323.25,0,1,1,0,0,0
3169,11,23,1,1,0,0,0,1,288.09090909090907,0,1,1,0,0,0
1671,9,23,1,1,0,0,0,1,185.66666666666666,0,1,1,0,0,0
4195,11,23,1,1,0,0,0,1,381.3636363636364,0,1,1,0,0,0
1053,9,24,1,0,1,1,0,1,117.0,0,1,1,0,0,0
5465,19,24,1,0,1,1,0,1,287.63157894736844,0,1,1,0,0,0
1953,11,24,1,0,1,1,0,1,177.54545454545453,0,1,1,0,0,0
1140,7,24,1,0,1,1,0,1,162.85714285714286,0,1,1,0,0,0
1318,11,24,1,0,1,1,0,1,119.81818181818181,0,1,1,0,0,0
1402,15,24,1,0,1,1,0,1,93.46666666666667,0,1,1,0,0,0
2959,15,24,1,0,1,1,0,1,197.26666666666668,0,1,1,0,0,0
1629,10,24,1,0,1,1,0,1,162.9,0,1,1,0,0,0
1300,11,24,1,0,1,1,0,1,118.18181818181819,0,1,1,0,0,0
1748,15,24,1,0,1,1,0,1,116.53333333333333,0,1,1,0,0,0
1890,4,24,1,0,1,1,0,1,472.5,0,1,1,0,0,0
6235,15,24,1,0,1,1,0,1,415.6666666666667,0,1,1,0,0,0
3892,8,76,0,0,1,0,0,1,486.5,0,1,0,0,0,1
2441,13,76,0,0,1,0,0,1,187.76923076923077,0,1,0,0,0,1
3075,14,76,0,0,1,0,0,1,219.64285714285714,0,1,0,0,0,1
2098,10,76,0,0,1,0,0,1,209.8,0,1,0,0,0,1
3031,10,76,0,0,1,0,0,1,303.1,0,1,0,0,0,1
5224,15,76,0,0,1,0,0,1,348.26666666666665,0,1,0,0,0,1
2019,9,76,0,0,1,0,0,1,224.33333333333334,0,1,0,0,0,1
2109,13,76,0,0,1,0,0,1,162.23076923076923,0,1,0,0,0,1
3982,15,76,0,0,1,0,0,1,265.46666666666664,0,1,0,0,0,1
3293,16,76,0,0,1,0,0,1,205.8125,0,1,0,0,0,1
3154,10,76,0,0,1,0,0,1,315.4,0,1,0,0,0,1
668,9,76,0,0,1,0,0,1,74.22222222222223,0,1,0,0,0,1
8269,11,30,0,0,0,0,0,0,751.7272727272727,0,1,0,1,0,0
7733,15,30,0,0,0,0,0,0,515.5333333333333,0,1,0,1,0,0
7479,15,30,0,0,0,0,0,0,498.6,0,1,0,1,0,0
8640,14,30,0,0,0,0,0,0,617.1428571428571,0,1,0,1,0,0
8211,11,30,0,0,0,0,0,0,746.4545454545455,0,1,0,1,0,0
3891,17,31,1,0,0,0,0,0,228.88235294117646,0,1,0,1,0,0
2953,8,31,1,0,0,0,0,0,369.125,0,1,0,1,0,0
5216,17,31,1,0,0,0,0,0,306.8235294117647,0,1,0,1,0,0
3961,11,31,1,0,0,0,0,0,360.09090909090907,0,1,0,1,0,0
4133,12,31,1,0,0,0,0,0,344.4166666666667,0,1,0,1,0,0
4194,9,31,1,0,0,0,0,0,466.0,0,1,0,1,0,0
3978,10,31,1,0,0,0,0,0,397.8,0,1,0,1,0,0
3411,14,31,1,0,0,0,0,0,243.64285714285714,0,1,0,1,0,0
4092,23,31,1,0,0,0,0,0,177.91304347826087,0,1,0,1,0,0
3539,12,31,1,0,0,0,0,0,294.9166666666667,0,1,0,1,0,0
4619,17,31,1,0,0,0,0,0,271.70588235294116,0,1,0,1,0,0
3754,12,31,1,0,0,0,0,0,312.8333333333333,0,1,0,1,0,0
2159,11,50,0,0,0,1,0,0,196.27272727272728,0,1,0,0,1,0
3365,11,50,0,0,0,1,0,0,305.90909090909093,0,1,0,0,1,0
3549,14,50,0,0,0,1,0,0,253.5,0,1,0,0,1,0
