Transaction_Value,SAR,No_Of_Monthly_Transactions,Age,Sex,High_Risk_Country,Vulnerable_Area,Intention_International_Payments,Intention_Cash_Deposits,High_Risk_Transaction,Average_Value_Per_Transaction,Transaction_Cash,Transaction_International,Transaction_Wire,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
10513,0,13,35,0,0,0,0,0,0,808.6923076923077,0,0,1,0,1,0,0
10068,0,9,68,1,0,0,0,0,0,1118.6666666666667,0,0,1,0,0,0,1
11093,1,13,81,0,0,0,1,0,0,853.3076923076923,0,0,1,0,0,0,1
9989,0,18,81,0,0,0,1,0,0,554.9444444444445,0,0,1,0,0,0,1
11194,0,14,29,1,0,0,0,0,0,799.5714285714286,0,0,1,0,1,0,0
10200,0,7,29,1,0,0,0,0,0,1457.142857142857,0,0,1,0,1,0,0
9350,1,7,29,1,0,0,0,0,0,1335.7142857142858,0,0,1,0,1,0,0
9432,0,13,29,1,0,0,0,0,0,725.5384615384615,0,0,1,0,1,0,0
14541,0,13,29,1,0,0,0,0,0,1118.5384615384614,0,0,1,0,1,0,0
12096,0,14,29,1,0,0,0,0,0,864.0,0,0,1,0,1,0,0
11083,0,12,29,1,0,0,0,0,0,923.5833333333334,0,0,1,0,1,0,0
11447,0,17,19,1,0,0,0,0,0,673.3529411764706,0,0,1,1,0,0,0
10489,0,15,19,1,0,0,0,0,0,699.2666666666667,0,0,1,1,0,0,0
11065,0,16,19,1,0,0,0,0,0,691.5625,0,0,1,1,0,0,0
15991,0,11,19,1,0,0,0,0,0,1453.7272727272727,0,0,1,1,0,0,0
20328,0,13,19,1,0,0,0,0,0,1563.6923076923076,0,0,1,1,0,0,0
10925,1,14,19,1,0,0,0,0,0,780.3571428571429,0,0,1,1,0,0,0
13096,0,15,19,1,0,0,0,0,0,873.0666666666667,0,0,1,1,0,0,0
13746,1,12,19,1,0,0,0,0,0,1145.5,0,0,1,1,0,0,0
9810,1,18,19,1,0,0,0,0,0,545.0,0,0,1,1,0,0,0
12008,0,15,19,1,0,0,0,0,0,800.5333333333333,0,0,1,1,0,0,0
9358,0,12,18,1,0,0,1,0,0,779.8333333333334,0,0,1,1,0,0,0
9721,0,10,35,1,0,0,0,0,0,972.1,0,0,1,0,1,0,0
11054,0,16,76,0,1,0,0,0,1,690.875,0,0,1,0,0,0,1
10635,1,17,76,0,1,0,0,0,1,625.5882352941177,0,0,1,0,0,0,1
14721,0,23,76,0,1,0,0,0,1,640.0434782608696,0,0,1,0,0,0,1
10497,0,12,76,0,1,0,0,0,1,874.75,0,0,1,0,0,0,1
13513,0,17,44,0,0,0,0,0,0,794.8823529411765,0,0,1,0,1,0,0
12348,0,19,44,0,0,0,0,0,0,649.8947368421053,0,0,1,0,1,0,0
13681,0,13,44,0,0,0,0,0,0,1052.3846153846155,0,0,1,0,1,0,0
13493,0,12,44,0,0,0,0,0,0,1124.4166666666667,0,0,1,0,1,0,0
10320,0,15,44,0,0,0,0,0,0,688.0,0,0,1,0,1,0,0
9806,0,8,44,0,0,0,0,0,0,1225.75,0,0,1,0,1,0,0
9309,0,21,32,0,0,0,0,0,0,443.2857142857143,0,0,1,0,1,0,0
9983,0,16,32,0,0,0,0,0,0,623.9375,0,0,1,0,1,0,0
10084,1,10,32,0,0,0,0,0,0,1008.4,0,0,1,0,1,0,0
10084,1,10,32,0,0,0,0,0,0,1008.4,0,0,1,0,1,0,0
11738,0,10,32,0,0,0,0,0,0,1173.8,0,0,1,0,1,0,0
10975,0,10,32,0,0,0,0,0,0,1097.5,0,0,1,0,1,0,0
10488,0,17,32,0,0,0,0,0,0,616.9411764705883,0,0,1,0,1,0,0
10616,0,14,24,1,1,0,0,0,1,758.2857142857143,0,0,1,1,0,0,0
18805,1,5,24,1,1,0,0,0,1,3761.0,0,0,1,1,0,0,0
10175,1,11,24,1,1,0,0,0,1,925.0,0,0,1,1,0,0,0
9568,1,14,24,1,1,0,0,0,1,683.4285714285714,0,0,1,1,0,0,0
10128,1,14,24,1,1,0,0,0,1,723.4285714285714,0,0,1,1,0,0,0
9179,0,17,24,1,1,0,0,0,1,539.9411764705883,0,0,1,1,0,0,0
10915,0,10,63,1,0,0,0,0,0,1091.5,0,0,1,0,0,1,0
11503,0,15,63,1,0,0,0,0,0,766.8666666666667,0,0,1,0,0,1,0
9772,0,13,63,1,0,0,0,0,0,751.6923076923077,0,0,1,0,0,1,0
10172,0,15,63,1,0,0,0,0,0,678.1333333333333,0,0,1,0,0,1,0
9445,0,5,63,1,0,0,0,0,0,1889.0,0,0,1,0,0,1,0
9048,0,18,63,1,0,0,0,0,0,502.6666666666667,0,0,1,0,0,1,0
14012,1,12,24,1,0,0,0,0,0,1167.6666666666667,0,0,1,1,0,0,0
9561,0,14,24,1,0,0,0,0,0,682.9285714285714,0,0,1,1,0,0,0
9853,0,9,24,1,0,0,0,0,0,1094.7777777777778,0,0,1,1,0,0,0
9496,1,14,24,1,0,0,0,0,0,678.2857142857143,0,0,1,1,0,0,0
9914,0,12,24,1,0,0,0,0,0,826.1666666666666,0,0,1,1,0,0,0
9439,0,11,24,1,0,0,0,0,0,858.0909090909091,0,0,1,1,0,0,0
9121,0,15,34,0,0,1,1,0,1,608.0666666666667,0,0,1,0,1,0,0
13739,1,12,34,0,0,1,1,0,1,1144.9166666666667,0,0,1,0,1,0,0
9245,0,13,34,0,0,1,1,0,1,711.1538461538462,0,0,1,0,1,0,0
9742,1,14,34,0,0,1,1,0,1,695.8571428571429,0,0,1,0,1,0,0
10061,0,10,34,0,0,1,1,0,1,1006.1,0,0,1,0,1,0,0
10138,0,13,34,0,0,1,1,0,1,779.8461538461538,0,0,1,0,1,0,0
10801,0,11,34,0,0,1,1,0,1,981.9090909090909,0,0,1,0,1,0,0
9273,0,9,34,0,0,1,1,0,1,1030.3333333333333,0,0,1,0,1,0,0
11519,0,20,34,0,0,1,1,0,1,575.95,0,0,1,0,1,0,0
11498,0,17,41,0,0,1,1,0,1,676.3529411764706,0,0,1,0,1,0,0
12969,0,13,41,0,0,1,1,0,1,997.6153846153846,0,0,1,0,1,0,0
13010,0,14,41,0,0,1,1,0,1,929.2857142857143,0,0,1,0,1,0,0
12205,0,9,41,0,0,1,1,0,1,1356.111111111111,0,0,1,0,1,0,0
11507,0,8,41,0,0,1,1,0,1,1438.375,0,0,1,0,1,0,0
18426,0,16,41,0,0,1,1,0,1,1151.625,0,0,1,0,1,0,0
10261,0,14,41,0,0,1,1,0,1,732.9285714285714,0,0,1,0,1,0,0
10924,0,16,41,0,0,1,1,0,1,682.75,0,0,1,0,1,0,0
11066,0,10,41,0,0,1,1,0,1,1106.6,0,0,1,0,1,0,0
13074,0,13,41,0,0,1,1,0,1,1005.6923076923077,0,0,1,0,1,0,0
10846,1,21,80,0,0,0,0,0,0,516.4761904761905,0,0,1,0,0,0,1
11700,0,15,80,0,0,0,0,0,0,780.0,0,0,1,0,0,0,1
17286,1,20,80,0,0,0,0,0,0,864.3,0,0,1,0,0,0,1
10473,0,10,57,1,0,0,1,0,0,1047.3,0,0,1,0,0,1,0
9409,0,16,57,1,0,0,1,0,0,588.0625,0,0,1,0,0,1,0
10212,1,15,57,1,0,0,1,0,0,680.8,0,0,1,0,0,1,0
11423,0,15,61,0,0,0,0,1,0,761.5333333333333,0,0,1,0,0,1,0
13795,0,12,61,0,0,0,0,1,0,1149.5833333333333,0,0,1,0,0,1,0
12527,0,18,61,0,0,0,0,1,0,695.9444444444445,0,0,1,0,0,1,0
11933,0,15,61,0,0,0,0,1,0,795.5333333333333,0,0,1,0,0,1,0
10449,0,13,61,0,0,0,0,1,0,803.7692307692307,0,0,1,0,0,1,0
10503,0,18,61,0,0,0,0,1,0,583.5,0,0,1,0,0,1,0
9413,0,17,32,1,0,0,0,0,0,553.7058823529412,0,0,1,0,1,0,0
11927,0,16,81,1,0,0,1,0,0,745.4375,0,0,1,0,0,0,1
15026,0,10,81,1,0,0,1,0,0,1502.6,0,0,1,0,0,0,1
11301,1,12,81,1,0,0,1,0,0,941.75,0,0,1,0,0,0,1
12794,0,18,81,1,0,0,1,0,0,710.7777777777778,0,0,1,0,0,0,1
11901,0,14,81,1,0,0,1,0,0,850.0714285714286,0,0,1,0,0,0,1
9734,0,16,81,1,0,0,1,0,0,608.375,0,0,1,0,0,0,1
14255,0,12,81,1,0,0,1,0,0,1187.9166666666667,0,0,1,0,0,0,1
9008,0,13,31,1,0,1,0,0,1,692.9230769230769,0,0,1,0,1,0,0
9008,0,17,28,0,0,0,1,0,0,529.8823529411765,0,0,1,0,1,0,0
11444,1,16,27,1,0,0,1,0,0,715.25,0,0,1,0,1,0,0
9691,0,13,27,1,0,0,1,0,0,745.4615384615385,0,0,1,0,1,0,0
10047,0,13,36,1,0,0,0,0,0,772.8461538461538,0,0,1,0,1,0,0
9329,0,13,36,1,0,0,0,0,0,717.6153846153846,0,0,1,0,1,0,0
15859,0,17,36,1,0,0,0,0,0,932.8823529411765,0,0,1,0,1,0,0
10641,0,8,36,1,0,0,0,0,0,1330.125,0,0,1,0,1,0,0
9139,0,12,36,1,0,0,0,0,0,761.5833333333334,0,0,1,0,1,0,0
10021,0,14,69,1,0,0,1,0,0,715.7857142857143,0,0,1,0,0,0,1
10177,0,17,69,1,0,0,1,0,0,598.6470588235294,0,0,1,0,0,0,1
12467,0,13,69,1,0,0,1,0,0,959.0,0,0,1,0,0,0,1
10234,0,11,67,1,1,0,0,0,1,930.3636363636364,0,0,1,0,0,0,1
11561,0,14,18,0,1,0,0,0,1,825.7857142857143,0,0,1,1,0,0,0
9318,1,14,18,0,1,0,0,0,1,665.5714285714286,0,0,1,1,0,0,0
11008,1,14,18,0,1,0,0,0,1,786.2857142857143,0,0,1,1,0,0,0
10301,0,10,53,0,0,0,1,0,0,1030.1,0,0,1,0,0,1,0
9435,0,11,53,0,0,0,1,0,0,857.7272727272727,0,0,1,0,0,1,0
9283,0,11,53,0,0,0,1,0,0,843.9090909090909,0,0,1,0,0,1,0
12791,0,16,53,0,0,0,1,0,0,799.4375,0,0,1,0,0,1,0
12293,0,9,53,0,0,0,1,0,0,1365.888888888889,0,0,1,0,0,1,0
12696,0,12,81,0,0,0,0,0,0,1058.0,0,0,1,0,0,0,1
11204,0,17,81,0,0,0,0,0,0,659.0588235294117,0,0,1,0,0,0,1
11689,0,16,81,0,0,0,0,0,0,730.5625,0,0,1,0,0,0,1
10228,0,10,81,0,0,0,0,0,0,1022.8,0,0,1,0,0,0,1
10043,0,13,81,0,0,0,0,0,0,772.5384615384615,0,0,1,0,0,0,1
9363,0,14,81,0,0,0,0,0,0,668.7857142857143,0,0,1,0,0,0,1
13715,0,19,81,0,0,0,0,0,0,721.8421052631579,0,0,1,0,0,0,1
10008,0,18,42,1,1,0,0,0,1,556.0,0,0,1,0,1,0,0
9486,0,10,42,1,1,0,0,0,1,948.6,0,0,1,0,1,0,0
9232,0,10,36,1,0,0,0,0,0,923.2,0,0,1,0,1,0,0
10449,0,13,25,0,0,0,0,1,0,803.7692307692307,0,0,1,0,1,0,0
11115,0,15,45,0,0,0,0,0,0,741.0,0,0,1,0,0,1,0
9334,0,19,45,0,0,0,0,0,0,491.2631578947368,0,0,1,0,0,1,0
13143,0,13,45,0,0,0,0,0,0,1011.0,0,0,1,0,0,1,0
9650,0,18,45,0,0,0,0,0,0,536.1111111111111,0,0,1,0,0,1,0
10050,1,20,22,1,0,0,1,0,0,502.5,0,0,1,1,0,0,0
12541,0,10,40,1,0,0,0,0,0,1254.1,0,0,1,0,1,0,0
9838,0,15,40,1,0,0,0,0,0,655.8666666666667,0,0,1,0,1,0,0
11726,0,18,40,1,0,0,0,0,0,651.4444444444445,0,0,1,0,1,0,0
9953,0,18,40,1,0,0,0,0,0,552.9444444444445,0,0,1,0,1,0,0
11584,0,11,40,1,0,0,0,0,0,1053.090909090909,0,0,1,0,1,0,0
10901,0,15,40,1,0,0,0,0,0,726.7333333333333,0,0,1,0,1,0,0
9176,0,15,30,0,1,0,0,0,1,611.7333333333333,0,0,1,0,1,0,0
9183,0,7,30,0,1,0,0,0,1,1311.857142857143,0,0,1,0,1,0,0
10004,0,16,74,0,0,0,0,0,0,625.25,0,0,1,0,0,0,1
9770,0,19,74,0,0,0,0,0,0,514.2105263157895,0,0,1,0,0,0,1
10139,1,10,74,0,0,0,0,0,0,1013.9,0,0,1,0,0,0,1
12317,0,16,55,0,0,0,1,0,0,769.8125,0,0,1,0,0,1,0
13166,0,10,55,0,0,0,1,0,0,1316.6,0,0,1,0,0,1,0
9702,0,11,55,0,0,0,1,0,0,882.0,0,0,1,0,0,1,0
10307,0,19,79,0,1,0,0,0,1,542.4736842105264,0,0,1,0,0,0,1
11055,0,17,83,0,1,0,0,1,1,650.2941176470588,0,0,1,0,0,0,1
9562,1,12,21,1,0,0,0,0,0,796.8333333333334,0,0,1,1,0,0,0
10221,1,14,63,1,0,0,1,0,0,730.0714285714286,0,0,1,0,0,1,0
10427,0,12,63,1,0,0,1,0,0,868.9166666666666,0,0,1,0,0,1,0
10003,0,14,63,1,0,0,1,0,0,714.5,0,0,1,0,0,1,0
13731,0,21,63,1,0,0,1,0,0,653.8571428571429,0,0,1,0,0,1,0
9240,0,10,63,1,0,0,1,0,0,924.0,0,0,1,0,0,1,0
13710,0,12,77,1,0,0,1,1,0,1142.5,0,1,0,0,0,0,1
9519,0,9,77,1,0,0,1,1,0,1057.6666666666667,0,0,1,0,0,0,1
10210,0,13,77,1,0,0,1,1,0,785.3846153846154,0,0,1,0,0,0,1
14642,0,9,74,1,0,0,1,0,0,1626.888888888889,0,0,1,0,0,0,1
10593,0,14,60,0,0,0,1,0,0,756.6428571428571,0,0,1,0,0,1,0
12367,0,14,60,0,0,0,1,0,0,883.3571428571429,0,0,1,0,0,1,0
10923,0,7,60,0,0,0,1,0,0,1560.4285714285713,0,0,1,0,0,1,0
11967,0,11,60,0,0,0,1,0,0,1087.909090909091,0,0,1,0,0,1,0
13055,0,18,60,0,0,0,1,0,0,725.2777777777778,0,0,1,0,0,1,0
9651,0,13,60,0,0,0,1,0,0,742.3846153846154,0,0,1,0,0,1,0
9112,0,16,32,1,1,0,0,1,1,569.5,0,0,1,0,1,0,0
10434,0,13,51,0,1,1,0,0,1,802.6153846153846,0,0,1,0,0,1,0
11855,0,16,51,0,1,1,0,0,1,740.9375,0,0,1,0,0,1,0
9047,0,12,51,0,1,1,0,0,1,753.9166666666666,0,0,1,0,0,1,0
12744,0,12,51,0,1,1,0,0,1,1062.0,0,0,1,0,0,1,0
18309,0,9,51,0,1,1,0,0,1,2034.3333333333333,0,0,1,0,0,1,0
12372,0,20,51,0,1,1,0,0,1,618.6,0,0,1,0,0,1,0
13867,1,15,51,0,1,1,0,0,1,924.4666666666667,0,0,1,0,0,1,0
9308,0,14,47,1,0,0,0,0,0,664.8571428571429,0,0,1,0,0,1,0
10266,0,16,55,0,0,0,0,0,0,641.625,0,0,1,0,0,1,0
15872,0,18,55,0,0,0,0,0,0,881.7777777777778,0,0,1,0,0,1,0
12534,0,16,55,0,0,0,0,0,0,783.375,0,0,1,0,0,1,0
10290,0,20,55,0,0,0,0,0,0,514.5,0,0,1,0,0,1,0
13701,0,12,55,0,0,0,0,0,0,1141.75,0,0,1,0,0,1,0
11112,0,18,55,0,0,0,0,0,0,617.3333333333334,0,0,1,0,0,1,0
11920,0,13,55,0,0,0,0,0,0,916.9230769230769,0,0,1,0,0,1,0
10122,0,11,66,1,0,0,0,1,0,920.1818181818181,0,0,1,0,0,0,1
17074,0,13,66,1,0,0,0,1,0,1313.3846153846155,0,0,1,0,0,0,1
10496,0,20,66,1,0,0,0,1,0,524.8,0,0,1,0,0,0,1
13292,0,12,66,1,0,0,0,1,0,1107.6666666666667,0,0,1,0,0,0,1
9664,0,18,66,1,0,0,0,1,0,536.8888888888889,0,0,1,0,0,0,1
12302,0,22,66,1,0,0,0,1,0,559.1818181818181,0,0,1,0,0,0,1
12395,0,16,66,1,0,0,0,1,0,774.6875,0,0,1,0,0,0,1
9739,0,18,78,0,0,0,1,0,0,541.0555555555555,0,0,1,0,0,0,1
10994,1,17,41,1,0,0,0,0,0,646.7058823529412,0,0,1,0,1,0,0
19212,0,15,41,1,0,0,0,0,0,1280.8,0,0,1,0,1,0,0
12565,0,16,41,1,0,0,0,0,0,785.3125,0,0,1,0,1,0,0
10679,0,13,41,1,0,0,0,0,0,821.4615384615385,0,0,1,0,1,0,0
9017,0,13,41,1,0,0,0,0,0,693.6153846153846,0,0,1,0,1,0,0
14341,0,14,41,1,0,0,0,0,0,1024.357142857143,0,0,1,0,1,0,0
14140,0,8,41,1,0,0,0,0,0,1767.5,0,0,1,0,1,0,0
9890,0,12,41,1,0,0,0,0,0,824.1666666666666,0,0,1,0,1,0,0
11666,0,15,41,1,0,0,0,0,0,777.7333333333333,0,0,1,0,1,0,0
13706,0,16,41,1,0,0,0,0,0,856.625,0,0,1,0,1,0,0
11215,0,9,55,1,0,0,1,0,0,1246.111111111111,0,0,1,0,0,1,0
12979,1,19,55,1,0,0,1,0,0,683.1052631578947,0,0,1,0,0,1,0
10197,0,14,55,1,0,0,1,0,0,728.3571428571429,0,0,1,0,0,1,0
9929,0,16,55,1,0,0,1,0,0,620.5625,0,0,1,0,0,1,0
9200,0,20,55,1,0,0,1,0,0,460.0,0,0,1,0,0,1,0
10584,0,19,55,1,0,0,1,0,0,557.0526315789474,0,0,1,0,0,1,0
11352,0,12,55,1,0,0,1,0,0,946.0,0,0,1,0,0,1,0
10959,0,9,55,1,0,0,1,0,0,1217.6666666666667,0,0,1,0,0,1,0
10533,1,14,55,1,0,0,1,0,0,752.3571428571429,0,0,1,0,0,1,0
9014,0,22,67,1,0,0,0,1,0,409.72727272727275,0,0,1,0,0,0,1
13030,0,18,33,1,0,1,0,0,1,723.8888888888889,0,0,1,0,1,0,0
14950,1,22,33,1,0,1,0,0,1,679.5454545454545,0,0,1,0,1,0,0
10196,0,13,33,1,0,1,0,0,1,784.3076923076923,0,0,1,0,1,0,0
9793,0,7,33,1,0,1,0,0,1,1399.0,0,0,1,0,1,0,0
9122,1,9,33,1,0,1,0,0,1,1013.5555555555555,0,0,1,0,1,0,0
10732,0,15,33,1,0,1,0,0,1,715.4666666666667,0,0,1,0,1,0,0
10634,0,19,33,1,0,1,0,0,1,559.6842105263158,0,0,1,0,1,0,0
17302,0,7,33,1,0,1,0,0,1,2471.714285714286,0,0,1,0,1,0,0
17419,0,14,33,1,0,1,0,0,1,1244.2142857142858,0,0,1,0,1,0,0
13761,0,6,60,1,0,0,0,0,0,2293.5,0,0,1,0,0,1,0
11564,0,7,60,1,0,0,0,0,0,1652.0,0,0,1,0,0,1,0
12431,0,13,60,1,0,0,0,0,0,956.2307692307693,0,0,1,0,0,1,0
12661,0,20,60,1,0,0,0,0,0,633.05,0,0,1,0,0,1,0
14390,1,10,28,1,0,0,1,1,0,1439.0,0,0,1,0,1,0,0
10700,0,11,28,1,0,0,1,1,0,972.7272727272727,0,0,1,0,1,0,0
12760,0,19,28,1,0,0,1,1,0,671.578947368421,0,0,1,0,1,0,0
12435,0,17,28,1,0,0,1,1,0,731.4705882352941,0,0,1,0,1,0,0
9627,0,22,28,1,0,0,1,1,0,437.59090909090907,0,0,1,0,1,0,0
9911,0,13,28,1,0,0,1,1,0,762.3846153846154,0,0,1,0,1,0,0
12448,0,14,41,0,0,0,1,1,0,889.1428571428571,0,0,1,0,1,0,0
11379,0,15,41,0,0,0,1,1,0,758.6,0,0,1,0,1,0,0
14091,0,14,41,0,0,0,1,1,0,1006.5,0,0,1,0,1,0,0
9053,0,11,41,0,0,0,1,1,0,823.0,0,0,1,0,1,0,0
10537,0,17,41,0,0,0,1,1,0,619.8235294117648,0,0,1,0,1,0,0
12527,0,11,41,0,0,0,1,1,0,1138.8181818181818,0,0,1,0,1,0,0
10432,0,20,41,0,0,0,1,1,0,521.6,0,0,1,0,1,0,0
10504,0,11,41,0,0,0,1,1,0,954.9090909090909,0,0,1,0,1,0,0
9281,0,7,27,0,0,0,0,0,0,1325.857142857143,0,0,1,0,1,0,0
16687,0,17,27,0,0,0,0,0,0,981.5882352941177,0,0,1,0,1,0,0
9783,0,15,27,0,0,0,0,0,0,652.2,0,0,1,0,1,0,0
9998,0,21,27,0,0,0,0,0,0,476.0952380952381,0,0,1,0,1,0,0
13560,1,8,27,0,0,0,0,0,0,1695.0,0,0,1,0,1,0,0
18149,0,6,27,0,0,0,0,0,0,3024.8333333333335,0,0,1,0,1,0,0
15943,0,12,27,0,0,0,0,0,0,1328.5833333333333,0,0,1,0,1,0,0
14994,0,21,27,0,0,0,0,0,0,714.0,0,0,1,0,1,0,0
12253,0,15,27,0,0,0,0,0,0,816.8666666666667,0,0,1,0,1,0,0
13485,0,14,27,0,0,0,0,0,0,963.2142857142857,0,0,1,0,1,0,0
15779,0,16,27,0,0,0,0,0,0,986.1875,0,0,1,0,1,0,0
9895,0,11,27,0,0,0,0,0,0,899.5454545454545,0,0,1,0,1,0,0
12365,0,17,27,0,0,0,0,0,0,727.3529411764706,0,0,1,0,1,0,0
11462,0,15,43,0,0,0,0,1,0,764.1333333333333,0,0,1,0,1,0,0
11696,0,9,43,0,0,0,0,1,0,1299.5555555555557,0,0,1,0,1,0,0
14690,1,16,43,0,0,0,0,1,0,918.125,0,0,1,0,1,0,0
14467,1,22,43,0,0,0,0,1,0,657.5909090909091,0,0,1,0,1,0,0
10818,0,10,43,0,0,0,0,1,0,1081.8,0,0,1,0,1,0,0
10279,0,10,43,0,0,0,0,1,0,1027.9,0,0,1,0,1,0,0
9253,0,14,43,0,0,0,0,1,0,660.9285714285714,0,0,1,0,1,0,0
14574,0,24,43,0,0,0,0,1,0,607.25,0,0,1,0,1,0,0
11983,0,10,43,0,0,0,0,1,0,1198.3,0,0,1,0,1,0,0
10807,0,11,36,0,1,1,0,0,1,982.4545454545455,0,0,1,0,1,0,0
12701,0,18,36,0,1,1,0,0,1,705.6111111111111,0,0,1,0,1,0,0
12889,0,16,36,0,1,1,0,0,1,805.5625,0,0,1,0,1,0,0
15739,0,10,36,0,1,1,0,0,1,1573.9,0,0,1,0,1,0,0
11181,0,18,36,0,1,1,0,0,1,621.1666666666666,0,0,1,0,1,0,0
9006,0,13,36,0,1,1,0,0,1,692.7692307692307,0,0,1,0,1,0,0
11993,0,8,36,0,1,1,0,0,1,1499.125,0,0,1,0,1,0,0
21061,0,9,36,0,1,1,0,0,1,2340.1111111111113,0,0,1,0,1,0,0
12981,0,11,59,0,0,0,1,0,0,1180.090909090909,0,0,1,0,0,1,0
11254,0,19,69,0,0,0,1,0,0,592.3157894736842,0,0,1,0,0,0,1
9119,0,15,69,0,0,0,1,0,0,607.9333333333333,0,0,1,0,0,0,1
10597,0,8,76,1,0,0,1,0,0,1324.625,0,0,1,0,0,0,1
10593,0,9,76,1,0,0,1,0,0,1177.0,0,0,1,0,0,0,1
12654,0,13,76,1,0,0,1,0,0,973.3846153846154,0,0,1,0,0,0,1
9788,0,12,76,1,0,0,1,0,0,815.6666666666666,0,0,1,0,0,0,1
11282,0,18,76,1,0,0,1,0,0,626.7777777777778,0,0,1,0,0,0,1
13043,0,12,76,1,0,0,1,0,0,1086.9166666666667,0,0,1,0,0,0,1
13110,0,11,76,1,0,0,1,0,0,1191.8181818181818,0,0,1,0,0,0,1
11394,1,15,76,1,0,0,1,0,0,759.6,0,0,1,0,0,0,1
13975,0,11,76,1,0,0,1,0,0,1270.4545454545455,0,0,1,0,0,0,1
11423,0,14,32,0,0,0,0,0,0,815.9285714285714,0,0,1,0,1,0,0
10876,0,14,32,0,0,0,0,0,0,776.8571428571429,0,0,1,0,1,0,0
12998,0,17,32,0,0,0,0,0,0,764.5882352941177,0,0,1,0,1,0,0
10803,0,10,32,0,0,0,0,0,0,1080.3,0,0,1,0,1,0,0
11216,0,10,32,0,0,0,0,0,0,1121.6,0,0,1,0,1,0,0
10852,0,16,32,0,0,0,0,0,0,678.25,0,0,1,0,1,0,0
11181,0,12,32,0,0,0,0,0,0,931.75,0,0,1,0,1,0,0
17303,1,12,32,0,0,0,0,0,0,1441.9166666666667,0,0,1,0,1,0,0
10902,1,12,32,0,0,0,0,0,0,908.5,0,0,1,0,1,0,0
9061,0,15,32,0,0,0,0,0,0,604.0666666666667,0,0,1,0,1,0,0
9405,0,16,32,0,0,0,0,0,0,587.8125,0,0,1,0,1,0,0
9834,1,7,20,1,0,0,0,0,0,1404.857142857143,0,0,1,1,0,0,0
12080,0,15,20,1,0,0,0,0,0,805.3333333333334,0,0,1,1,0,0,0
12681,0,9,20,1,0,0,0,0,0,1409.0,0,0,1,1,0,0,0
10629,0,14,20,1,0,0,0,0,0,759.2142857142857,0,0,1,1,0,0,0
9123,0,12,46,1,0,0,1,0,0,760.25,0,0,1,0,0,1,0
9190,1,31,75,1,1,0,0,0,1,296.4516129032258,0,0,1,0,0,0,1
9101,0,15,75,1,1,0,0,0,1,606.7333333333333,0,0,1,0,0,0,1
9049,0,13,75,1,1,0,0,0,1,696.0769230769231,0,0,1,0,0,0,1
13824,0,13,75,1,1,0,0,0,1,1063.3846153846155,0,0,1,0,0,0,1
10258,1,14,75,1,1,0,0,0,1,732.7142857142857,0,0,1,0,0,0,1
9246,0,13,39,1,0,0,1,0,0,711.2307692307693,0,0,1,0,1,0,0
10061,0,14,39,1,0,0,1,0,0,718.6428571428571,0,0,1,0,1,0,0
10375,0,11,39,1,0,0,1,0,0,943.1818181818181,0,0,1,0,1,0,0
10447,0,16,39,1,0,0,1,0,0,652.9375,0,0,1,0,1,0,0
11872,0,14,32,1,1,0,0,1,1,848.0,0,0,1,0,1,0,0
12485,0,14,32,1,1,0,0,1,1,891.7857142857143,0,0,1,0,1,0,0
9937,0,13,32,1,1,0,0,1,1,764.3846153846154,0,0,1,0,1,0,0
13474,1,14,32,1,1,0,0,1,1,962.4285714285714,0,0,1,0,1,0,0
14018,0,17,32,1,1,0,0,1,1,824.5882352941177,0,0,1,0,1,0,0
12733,1,22,32,1,1,0,0,1,1,578.7727272727273,0,0,1,0,1,0,0
10544,0,22,32,1,1,0,0,1,1,479.27272727272725,0,0,1,0,1,0,0
12078,0,16,32,1,1,0,0,1,1,754.875,0,0,1,0,1,0,0
9059,1,9,83,1,0,0,0,0,0,1006.5555555555555,0,0,1,0,0,0,1
12509,0,15,83,1,0,0,0,0,0,833.9333333333333,0,0,1,0,0,0,1
9182,1,16,83,1,0,0,0,0,0,573.875,0,0,1,0,0,0,1
9283,0,17,83,1,0,0,0,0,0,546.0588235294117,0,0,1,0,0,0,1
9451,1,18,83,1,0,0,0,0,0,525.0555555555555,0,0,1,0,0,0,1
9395,1,16,83,1,0,0,0,0,0,587.1875,0,0,1,0,0,0,1
11505,0,7,83,1,0,0,0,0,0,1643.5714285714287,0,0,1,0,0,0,1
16154,1,12,58,1,0,0,1,0,0,1346.1666666666667,0,0,1,0,0,1,0
11218,0,15,58,1,0,0,1,0,0,747.8666666666667,0,0,1,0,0,1,0
14990,1,13,58,1,0,0,1,0,0,1153.076923076923,0,0,1,0,0,1,0
17010,1,10,58,1,0,0,1,0,0,1701.0,0,0,1,0,0,1,0
20736,1,11,58,1,0,0,1,0,0,1885.090909090909,0,0,1,0,0,1,0
9482,0,14,58,1,0,0,1,0,0,677.2857142857143,0,0,1,0,0,1,0
17208,0,11,58,1,0,0,1,0,0,1564.3636363636363,0,0,1,0,0,1,0
11737,0,16,58,1,0,0,1,0,0,733.5625,0,0,1,0,0,1,0
22913,0,20,58,1,0,0,1,0,0,1145.65,0,0,1,0,0,1,0
16223,0,20,79,0,0,0,1,0,0,811.15,0,0,1,0,0,0,1
9646,0,15,79,0,0,0,1,0,0,643.0666666666667,0,0,1,0,0,0,1
